2020-09-05T20:00:00;18,156628;0;6,6087217;240,64226
2020-09-05T21:00:00;16,666628;0;3,8268526;228,81409
2020-09-05T22:00:00;15,416628;0;4,3349743;228,36647
2020-09-05T23:00:00;14,506628;0;3,8773184;248,1986
2020-09-06T00:00:00;13,856628;0;2,968636;255,96376
2020-09-06T01:00:00;12,966628;0;3,6;270
2020-09-06T02:00:00;12,256628;0;3,9763298;275,19443
2020-09-06T03:00:00;11,586628;0;4,1046314;285,25513
2020-09-06T04:00:00;10,926628;0;4,510787;298,61047
2020-09-06T05:00:00;10,306628;0;4,8433046;311,98724
2020-09-06T06:00:00;9,796628;0;4,6102495;321,3402
2020-09-06T07:00:00;10,356628;0;4,510787;331,38956
2020-09-06T08:00:00;13,866629;0;1,2979984;326,30994
2020-09-06T09:00:00;17,326628;0;2,1897945;350,5377
2020-09-06T10:00:00;19,206629;0;0,8049845;26,565033
2020-09-06T11:00:00;20,436628;0;1,08;270
2020-09-06T12:00:00;21,376629;0;3,96;270
2020-09-06T13:00:00;22,226627;0;6,162207;263,29016
2020-09-06T14:00:00;22,696629;0;7,5942073;264,5597
2020-09-06T15:00:00;22,146627;0;7,9932976;262,23483
2020-09-06T16:00:00;22,096628;0;6,763786;244,79889
2020-09-06T17:00:00;22,286629;0;5,904439;217,5686
2020-09-06T18:00:00;21,436628;0;4,379589;170,53767
2020-09-06T19:00:00;19,696629;0;5,904439;142,4314
2020-09-06T20:00:00;17,88663;0;6,1305785;139,76364
2020-09-06T21:00:00;16,346628;0;2,52;180
2020-09-06T22:00:00;15,186628;0;2,8116899;129,80557
2020-09-06T23:00:00;14,416628;0;2,16;89,99999
2020-09-07T00:00:00;13,616629;0;3,4152596;71,56504
2020-09-07T01:00:00;12,966628;0;3,9763298;84,805565
2020-09-07T02:00:00;12,506628;0;3,6179552;95,71059
2020-09-07T03:00:00;11,986629;0;4,0249224;100,30484
2020-09-07T04:00:00;11,566628;0;4,1046314;105,25512
2020-09-07T05:00:00;12,356628;0;4,452954;104,03624
2020-09-07T06:00:00;12,386628;0;4,2136917;109,9831
2020-09-07T07:00:00;13,226628;0;5,1165614;129,2894
2020-09-07T08:00:00;15,626628;0;7,9036193;149,93141
2020-09-07T09:00:00;18,736628;0;12,620554;176,7295
2020-09-07T10:00:00;20,926628;0;17,654688;182,33731
2020-09-07T11:00:00;22,416628;0;22,505037;187,35239
2020-09-07T12:00:00;23,326628;0;26,341572;183,91824
2020-09-07T13:00:00;23,966629;0;27,722336;180,74406
2020-09-07T14:00:00;23,906628;0;28,449112;178,54979
2020-09-07T15:00:00;23,456629;0;28,47643;177,10143
2020-09-07T16:00:00;22,706629;0;26,727423;175,36453
2020-09-07T17:00:00;21,716629;0;23,893261;173,9458
2020-09-07T18:00:00;20,296629;0;20,774214;171,02737
2020-09-07T19:00:00;17,986628;0;17,727943;167,09259
2020-09-07T20:00:00;16,476627;0;15,192682;166,29305
2020-09-07T21:00:00;16,076628;0;10,483357;164,0546
2020-09-07T22:00:00;15,826628;0;9;163,73979
2020-09-07T23:00:00;15,586628;0;8,905908;165,96376
2020-09-08T00:00:00;15,226628;0;8,905908;165,96376
2020-09-08T01:00:00;14,606628;0;8,350138;172,56859
2020-09-08T02:00:00;13,906629;0;7,928178;177,39743
2020-09-08T03:00:00;13,746628;0;7,928178;177,39743
2020-09-08T04:00:00;13,736629;0;8,28;180
2020-09-08T05:00:00;13,926628;0;8,311245;184,96974
2020-09-08T06:00:00;14,096628;0;8,049845;190,30484
2020-09-08T07:00:00;14,936628;0;7,968939;198,43495
2020-09-08T08:00:00;16,316628;0;8,049845;206,56505
2020-09-08T09:00:00;18,516628;0;8,089993;200,85446
